fch_confirmado;id_region;txt_nombreregion;cant_poblacion;cant_casosconfirmados;cant_casosconfirmadosss;cant_casosconfirmadoscs;cant_pcr;cant_uci;cant_fallecidos;cant_casosconfirmadosdiario;cant_ultimoscasosactivosinformados;cant_ultimoscasosrecuperadosinformados;porc_cfr;porc_crr;porc_positividad;porc_roslmp;porc_deroslmp;porc_roefectivo;porc_deroefectivo;cant_pcrrealizados;txt_semanaepidemiologica;fch_inicio;fch_fin;num_cluster;num_meanrcori;num_tasaconfirmadosch;porc_meanpositiverate;txt_cuarentenaactiva;cant_poblacioncomunacuarentena;fch_iniciocuarentena;fch_fincuarentena;porc_movilidadparques;porc_movilidadresidencias;porc_movilidadretailrecreacion;porc_movilidadtransitoestaciones;porc_movilidadtrabajo;num_clustermod2;cant_cupostotales;cant_usuariosenresidencia;cant_residencias;num_coefpcrmodfull;num_coefwaldpcrmodfull;num_r2pcrmodfull;num_aicpcrmodfull;num_coefpcrmodintervalo;num_coefwaldpcrmodintervalo;num_r2pcrmodintervalo;num_aicpcrmodintervalo;num_betaweiss;num_roweiss;num_refectivocrespo;num_rcori;num_stdrcori;num_betaedo;num_gammaedo;num_robetaedo;num_refectivo;num_gdm20;num_rogm20;num_gdgm20;num_roggm20
2020-04-30;0;00. Nacional;19458310;16023;108;780;7898;419;227;888;4020;9595;0,0141671347;0,5988266866;0,1124335275;0,1153813545;0,0006444378;1,3980710268;0,021541952;180517;SE18;2020-04-26;2020-05-02;;;;;Cuarentena Activa;3732359;2020-04-30;2021-12-31;-53;19;-52;-50;-42;;0;0;0;;;;;;;;;0,2233027233;2,3059368536;0,7758846658;1,3856148877;0,0213500236;0,0940665277;0.0352824578790882;1,5498983053;2,3031884196;0,0432403959;0,4465221966;0,0432135811;0,446245293
2020-05-01;0;00. Nacional;19458310;17008;103;882;8916;428;234;985;5319;11455;0,0137582314;0,6735065851;0,1104755496;0,1187479946;0,0006513614;1,5210488993;0,022179701;189433;SE18;2020-04-26;2020-05-02;;;;;Cuarentena Activa;3256018;2020-04-30;2021-12-31;-69;36;-82;-73;-78;;0;0;0;;;;;;;;;0,2214686233;2,2869970097;0,81079492;1,5123193896;0,0220524086;0,0893596952;0.0277725769206765;1,6802562334;2,2841053072;0,0507456043;0,5240247738;0,0507158258;0,5237172664
2020-05-02;0;00. Nacional;19458310;18435;181;1246;9967;425;247;1427;5319;11455;0,0133984269;0,6213723895;0,1431724691;0,1222510193;0,0006619493;1,7456541625;0,0233732419;199400;SE18;2020-04-26;2020-05-02;;;;;Cuarentena Activa;3256018;2020-04-30;2021-12-31;-64;20;-56;-52;-37;;0;0;0;;;;;;;;;0,2202117844;2,2740182558;1,0836994847;1,7392990667;0,023288151;0,1173959685;0.0333372530573848;1,9983360705;2,2709766601;0,0579161965;0,5980719354;0,0579111772;0,5980201034
2020-05-03;0;00. Nacional;19458310;19663;116;1112;6818;449;260;1228;5319;11455;0,0132228043;0,5825662412;0,1801114696;0,1258984573;0,0006755115;1,8988035001;0,0238602659;206218;SE19;2020-05-03;2020-05-09;;;;;Cuarentena Activa;3256018;2020-04-30;2021-12-31;-69;19;-64;-57;-33;;0;0;0;;;;;;;;;0,2194075366;2,2657131857;0,8743325027;1,8944939415;0,0238061122;0,0928920445;0.0261459180905886;1,8017864277;2,2624520271;0,0680159256;0,7023668457;0,0679565218;0,7017534119
2020-05-04;0;00. Nacional;19458310;20643;104;876;7913;464;270;980;7403;12970;0,0130794943;0,6283001502;0,1238468343;0,1296988738;0,0006912388;1,9358321883;0,0234220856;214131;SE19;2020-05-03;2020-05-09;;;;;Cuarentena Activa;3256018;2020-04-30;2021-12-31;-56;20;-53;-54;-40;;0;0;0;;;;;;;;;0,2189186209;2,2606643946;0,6646320787;1,9331475293;0,0233896033;0,0694749234;0.0195290647408839;1,5459941638;2,257213341;0,0706627488;0,7296992806;0,0706199099;0,7292569044
2020-05-05;0;00. Nacional;19458310;22016;56;1317;7964;470;275;1373;7403;12970;0,0124909157;0,5891170058;0,1724008036;0,1336614104;0,0007082423;2,0165745317;0,0230529653;222095;SE19;2020-05-03;2020-05-09;;;;;Cuarentena Activa;4230244;2020-05-05;2021-12-31;-54;20;-53;-52;-40;;0;0;0;;;;;;;;;0,2190612104;2,2621368465;0,8730922965;2,0149030419;0,0230338573;0,0811739879;0.0145327713995059;2,0322773005;2,258526131;0,0667846387;0,6896519544;0,0666940071;0,6887160467
2020-05-06;0;00. Nacional;19458310;23048;139;893;10013;486;281;1032;7403;12970;0,0121919472;0,5627386324;0,1030660142;0,1377958297;0,0007255863;1,9123052516;0,0214960763;232108;SE19;2020-05-03;2020-05-09;;;;;Cuarentena Activa;4230244;2020-05-05;2021-12-31;-55;22;-56;-55;-42;;0;0;0;;;;;;;;;0,2192140393;2,2637150349;0,6268656716;1,9113761044;0,0214856318;0,0690205171;0.0220294331395349;1,4549307412;2,2599077472;0,0609879577;0,6297924952;0,0609585692;0,6294890144
2020-05-07;0;00. Nacional;19458310;24581;190;1343;12118;493;285;1533;7403;12970;0,0115943208;0,5276433017;0,1265060241;0,1421125111;0,0007423155;1,8793443805;0,0203139723;244226;SE19;2020-05-03;2020-05-09;;;;;Cuarentena Activa;4230244;2020-05-05;2021-12-31;-55;22;-56;-53;-42;;0;0;0;;;;;;;;;0,2196868665;2,2685976877;0,8731133803;1,8788164395;0,0203082658;0,0874499486;0.0207827143353002;1,893170706;2,2646060203;0,054408817;0,5618529613;0,054373516;0,5614884252
2020-05-08;0;00. Nacional;19458310;25972;208;1183;11735;508;294;1391;9960;15718;0,011319883;0,6051902048;0,1185342991;0,1466179556;0,0007576072;1,7833105041;0,0188344013;255961;SE19;2020-05-03;2020-05-09;;;;;Cuarentena Activa;5752244;2020-05-08;2021-12-31;-57;24;-56;-54;-40;;0;0;0;;;;;;;;;0,2203033213;2,2749635122;0,749807485;1,7830230151;0,018831365;0,0772766902;0.0205443228509825;1,6816122438;2,2707258749;0,0599666713;0,6192461752;0,0599260794;0,6188270031
2020-05-09;0;00. Nacional;19458310;27219;243;1004;11943;544;304;1247;9960;15718;0,0111686689;0,5774642713;0,1044126266;0,1513104928;0,0007709377;1,5869193203;0,0169310528;267904;SE19;2020-05-03;2020-05-09;;;;;Cuarentena Activa;5752244;2020-05-08;2021-12-31;-63;22;-58;-58;-34;;0;0;0;;;;;;;;;0,2209372865;2,2815101572;0,6413902054;1,5867727473;0,016929489;0,0680526609;0.0199060526721084;1,5017471269;2,277039067;0,0566589285;0,5850887499;0,056628513;0,5847746641
2020-05-10;0;00. Nacional;19458310;28866;241;1406;12780;565;312;1647;9960;15718;0,0108085637;0,5445160396;0,1288732394;0,1561866703;0,0007819184;1,5181622271;0,0158244956;280684;SE20;2020-05-10;2020-05-16;;;;;Cuarentena Activa;5752244;2020-05-08;2021-12-31;-69;18;-66;-60;-28;;0;0;0;;;;;;;;;0,2218468994;2,2909032799;0,7987944294;1,5180817459;0,0158236567;0,0773104643;0.0166427862889893;1,8384319939;2,286207271;0,0570383435;0,5890067812;0,0570113242;0,5887277665
2020-05-11;0;00. Nacional;19458310;30063;222;975;13373;574;323;1197;11329;18411;0,010744104;0,6124139307;0,0895087116;0,1612419029;0,0007902675;1,4313635312;0,0147469241;294057;SE20;2020-05-10;2020-05-16;;;;;Cuarentena Activa;5752244;2020-05-08;2021-12-31;-60;24;-61;-63;-44;;0;0;0;;;;;;;;;0,2227071859;2,2997870334;0,5574293983;1,4313197504;0,0147464731;0,0590548608;0.0174599875285803;1,3775465372;2,2948255538;0,0550369567;0,5683394493;0,0550240347;0,5682060102
2020-05-12;0;00. Nacional;19458310;31721;179;1479;9283;604;335;1658;11329;18411;0,0105608272;0,5804041487;0,1786060541;0,1664703472;0,000795807;1,3732631036;0,0139390639;303340;SE20;2020-05-10;2020-05-16;;;;;Cuarentena Activa;5752244;2020-05-08;2021-12-31;-60;24;-60;-61;-44;;0;0;0;;;;;;;;;0,2237066093;2,3101075845;0,7317549888;1,3732386809;0,013938816;0,0730108737;0.0176961713734491;1,6937607284;2,3049231953;0,0499966395;0,5162905849;0,0499669789;0,5159842946
2020-05-13;0;00. Nacional;19458310;34381;508;2152;10410;642;346;2660;11329;18411;0,010063698;0,5354992583;0,2555235351;0,1718647742;0,0007984635;1,5089061288;0,0141732882;313750;SE20;2020-05-10;2020-05-16;;;;;Cuarentena Activa;5752244;2020-05-08;2021-12-31;-60;25;-60;-61;-44;;0;0;0;;;;;;;;;0,2250571071;2,324053508;1,0831563945;1,5088904104;0,0141731406;0,1077852471;0.0236751678698654;2,1958998193;2,3185776783;0,0523758411;0,540859424;0,052345225;0,5405432659
2020-05-14;0;00. Nacional;19458310;37040;358;2301;11502;663;368;2659;11329;18411;0,0099352052;0,4970572354;0,2311771866;0,1774164431;0,0007982721;1,5742196162;0,0141028309;325417;SE20;2020-05-10;2020-05-16;;;;;Cuarentena Activa;5752244;2020-05-08;2021-12-31;-60;23;-60;-60;-45;;0;0;0;;;;;;;;;0,2266454678;2,340455724;1,0050215983;1,5742099558;0,0141027444;0,1012130832;0.0236176958203659;2,0644228516;2,334532284;0,0601581469;0,6212234496;0,0600116353;0,6197104963
2020-05-15;0;00. Nacional;19458310;39542;390;2112;16095;711;394;2502;15266;23882;0,0099640888;0,6039654039;0,1554520037;0,1831149775;0,0007953837;1,6331613472;0,0140191979;341512;SE20;2020-05-10;2020-05-16;;;;;Cuarentena Activa;8600860;2020-05-15;2021-12-31;-60;27;-59;-59;-44;;0;0;0;;;;;;;;;0,2282161675;2,3566755631;0,8858429012;1,633155437;0,0140191472;0,0943971101;0.0265928725701944;1,8152425;2,3502933353;0,0721153995;0,7447000868;0,0720446826;0,7439698287
2020-05-16;0;00. Nacional;19458310;41428;313;1573;8813;751;421;1886;15266;23882;0,0101622091;0,5764700203;0,2140020424;0,1889482464;0,0007900733;1,6237565963;0,0136214672;350325;SE20;2020-05-10;2020-05-16;;;;;Cuarentena Activa;8261783;2020-05-15;2021-12-31;-69;25;-68;-65;-38;;0;0;0;;;;;;;;;0,2291564578;2,3663854769;0,637346722;1,6237531505;0,0136214383;0,084026834;0.0360882100045521;1,3663384943;2,3595560331;0,0762479816;0,7873752193;0,0762270925;0,7871595085
2020-05-17;0;00. Nacional;19458310;43781;329;2024;13171;769;450;2353;15266;23882;0,0102784313;0,5454877687;0,1786500645;0,194902251;0,0007827481;1,6072297576;0,0131598754;363496;SE21;2020-05-17;2020-05-23;;;;;Cuarentena Activa;8261783;2020-05-15;2021-12-31;-73;23;-73;-69;-37;;0;0;0;;;;;;;;;0,2298731179;2,3737860711;0,7524268518;1,607227776;0,0131598592;0,0867039958;0.0296417881625953;1,5749645637;2,3665343805;0,0641946483;0,6629064036;0,0641229778;0,6621662978
2020-05-18;0;00. Nacional;19458310;46059;260;2018;17515;807;478;2278;16468;29113;0,0103779934;0,6320805923;0,1300599486;0,2009610216;0,0007739542;1,6150231113;0,0127690759;381011;SE21;2020-05-17;2020-05-23;;;;;Cuarentena Activa;8261783;2020-05-15;2021-12-31;-64;27;-65;-68;-48;;0;0;0;;;;;;;;;0,2305542463;2,3808197472;0,6924162487;1,6150219643;0,0127690669;0,0746575431;0.0223841392384824;1,5620776735;2,3731119438;0,0573473506;0,5921977452;0,0573162322;0,5918764012
2020-05-19;0;00. Nacional;19458310;49579;421;3099;16189;876;509;3520;16468;29113;0,0102664435;0,5872042599;0,2174315894;0,2071065261;0,0007643768;1,684066987;0,0126017481;397200;SE21;2020-05-17;2020-05-23;;;;;Cuarentena Activa;8261783;2020-05-15;2021-12-31;-64;26;-65;-66;-49;;0;0;0;;;;;;;;;0,2313376545;2,3889096169;0,9939692208;1,6840663017;0,012601743;0,1065961053;0.0298095920449858;1,9304174657;2,3807790528;0,052175053;0,5387859841;0,0521684886;0,5387181966
2020-05-20;0;00. Nacional;19458310;53617;391;3647;12469;904;544;4038;16468;29113;0,0101460358;0,542980771;0,323843131;0,2133185935;0,0007548301;1,6935993283;0,0122107405;409669;SE21;2020-05-17;2020-05-23;;;;;Cuarentena Activa;8261783;2020-05-15;2021-12-31;-63;26;-63;-65;-49;;0;0;0;;;;;;;;;0,2325942604;2,4018859646;1,0543670851;1,6935989343;0,0122107376;0,1026360023;0.02081526452732;2,2203631962;2,3931110539;0,0617509186;0,6376712153;0,0616986499;0,6371314625
2020-05-21;0;00. Nacional;19458310;57581;426;3538;16334;943;589;3964;16468;29113;0,0102290686;0,5056008058;0,2426839721;0,2195748559;0,0007462316;1,6875544263;0,011774336;426003;SE21;2020-05-17;2020-05-23;;;;;Cuarentena Activa;8261783;2020-05-15;2021-12-31;-72;36;-78;-77;-74;;0;0;0;;;;;;;;;0,2338813049;2,4151766374;0,9637901391;1,6875542024;0,0117743345;0,1029261121;0.0285916780125706;1,9059937745;2,4057281909;0,0699670647;0,7225152951;0,0698895472;0,7217148101
2020-05-22;0;00. Nacional;19458310;61857;413;3863;16090;986;630;4276;20609;40618;0,010184781;0,6566435488;0,2657551274;0,2258507112;0,0007395539;1,7074835263;0,0114300557;442093;SE21;2020-05-17;2020-05-23;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-64;31;-64;-66;-51;;0;0;0;;;;;;;;;0,2353441374;2,4302825853;0,9677805261;1,7074833976;0,0114300548;0,0988322172;0.0241572741008319;1,9939164225;2,4200940621;0,0772670887;0,7978990352;0,0772625595;0,7978522638
2020-05-23;0;00. Nacional;19458310;65393;299;3237;15239;1062;673;3536;20609;40618;0,0102916214;0,6211368189;0,2320362228;0,2321193114;0,0007357529;1,7046498832;0,0110112701;457332;SE21;2020-05-17;2020-05-23;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-69;25;-66;-63;-37;;0;0;0;;;;;;;;;0,2368081105;2,4454003123;0,7570229229;1,7046498104;0,0110112696;0,0776715871;0.0201593999062353;1,704482788;2,4344413253;0,0765460519;0,7904532438;0,0765404768;0,7903956731
2020-05-24;0;00. Nacional;19458310;69102;366;3343;14426;1090;718;3709;20609;40618;0,0103904373;0,5877977483;0,2571052267;0,2383515792;0,000735672;1,6721996945;0,0105084615;471758;SE22;2020-05-24;2020-05-30;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-72;23;-71;-66;-35;;0;0;0;;;;;;;;;0,2380786183;2,4585202178;0,7514399004;1,6721996542;0,0105084612;0,0822936355;0.0251861820072485;1,626491808;2,4469034993;0,0684521622;0,7068716454;0,0684222338;0,7065625897
2020-05-25;0;00. Nacional;19458310;73997;467;4428;16283;1135;761;4895;21949;51287;0,0102842007;0,693095666;0,3006202788;0,2445162557;0,0007399366;1,7116879403;0,0102404528;488041;SE22;2020-05-24;2020-05-30;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-61;27;-61;-64;-47;;0;0;0;;;;;;;;;0,2397014961;2,4752788752;0,9261186264;1,7116879171;0,0102404527;0,0886023713;0.01732221932795;2,0734515691;2,4629073099;0,06271444;0,647621025;0,0626831753;0,6472981696
2020-05-26;0;00. Nacional;19458310;77961;346;3618;13084;1202;806;3964;21949;51287;0,0103385026;0,6578545683;0,302965454;0,2505799838;0,0007488545;1,6134980006;0,009577216;501125;SE22;2020-05-24;2020-05-30;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-61;26;-63;-64;-47;;0;0;0;;;;;;;;;0,2411439707;2,490174597;0,711843101;1,6134979883;0,0095772159;0,0763815583;0.0224063137694771;1,5974085188;2,4769544044;0,0615733421;0,6358374705;0,0615531739;0,635629204
2020-05-27;0;00. Nacional;19458310;82289;372;3956;13398;1251;841;4328;21949;51287;0,010220078;0,623254627;0,3230332886;0,2565074289;0,0007623482;1,5132645007;0,0089367226;514523;SE22;2020-05-24;2020-05-30;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-63;27;-64;-65;-47;;0;0;0;;;;;;;;;0,2419927088;2,4989390959;0,736331709;1,5132644942;0,0089367225;0,0901389404;0.0341196239145214;1,5141963002;2,4849560848;0,0603752204;0,6234650603;0,0603487119;0,6231913198
2020-05-28;0;00. Nacional;19458310;86943;526;4128;15650;1289;890;4654;21949;51287;0,0102365918;0,5898922282;0,2973801917;0,2622614409;0,0007799324;1,4406970153;0,0084076078;530173;SE22;2020-05-24;2020-05-30;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-63;28;-64;-65;-47;;0;0;0;;;;;;;;;0,2424197435;2,5033488723;0,7494105333;1,4406970118;0,0084076078;0,0889740415;0.0318876155986827;1,5528508758;2,4884466054;0,0599739964;0,6193218181;0,0599459566;0,619032265
2020-05-29;0;00. Nacional;19458310;90638;340;3355;16333;1350;944;3695;21884;67810;0,0104150577;0,7481409563;0,2262291067;0,2678032585;0,0008007416;1,3186293224;0,0077725271;546506;SE22;2020-05-24;2020-05-30;;;;;Cuarentena Activa;8272832;2020-05-22;2021-12-31;-63;31;-63;-64;-46;;4157;1417;85;;;;;;;;;0,2423406043;2,5025316409;0,5707319226;1,3186293206;0,0077725271;0,0721353645;0.0291800374958306;1,3214111556;2,4867044378;0,0552138152;0,5701657799;0,0552130889;0,5701582797
2020-05-30;0;00. Nacional;19458310;94858;484;3736;16814;1371;997;4220;21884;67810;0,0105104472;0,7148579983;0,2509813251;0,2730927581;0,0008235966;1,2694479102;0,0073952744;563320;SE22;2020-05-24;2020-05-30;;;;;Cuarentena Activa;7832331;2020-05-22;2021-12-31;-67;23;-62;-59;-32;;4157;1417;85;;;;;;;;;0,2422611793;2,5017114586;0,6228256974;1,2694479092;0,0073952744;0,0678173314;0.0208080496039189;1,467346835;2,4850950686;0,051523605;0,5320588027;0,0515041012;0,5318573968
2020-05-31;0;00. Nacional;19458310;99688;393;4437;19120;1383;1054;4830;21884;67810;0,0105729877;0,6802222936;0,2526150628;0,2780887479;0,0008470929;1,2500211825;0,0071474139;582440;SE23;2020-05-31;2020-06-06;;;;;Cuarentena Activa;7832331;2020-05-22;2021-12-31;-71;21;-67;-62;-30;;4216;1661;90;;;;;;;;;0,2420947248;2,4999925648;0,678316347;1,250021182;0,0071474139;0,0762539158;0.0248054987454933;1,5185453757;2,4826098207;0,0485382388;0,5012304019;0,0485216276;0,5010588664
2020-06-01;0;00. Nacional;19458310;105158;389;5082;16890;1446;1113;5471;22618;81427;0,0105840735;0,7743300557;0,323919479;0,2827493076;0,0008696938;1,219350214;0,0069073081;599330;SE23;2020-05-31;2020-06-06;;;;;Cuarentena Activa;7832331;2020-05-22;2021-12-31;-61;25;-60;-63;-45;;0;0;0;;;;;;;;;0,24200348;2,4990503246;0,7283706423;1,2193502137;0,0069073081;0,078295569;0.0228512960436562;1,6223395108;2,4807588321;0,0466587206;0,4818215456;0,0466530752;0,481763249
2020-06-02;0;00. Nacional;19458310;108686;321;3206;13440;1451;1188;3527;22618;81427;0,0109305706;0,7491949285;0,2624255952;0,2870321724;0,0008898187;1,1598654226;0,0066169003;612772;SE23;2020-05-31;2020-06-06;;;;;Cuarentena Activa;7832331;2020-05-22;2021-12-31;-63;26;-61;-63;-47;;4347;1901;92;;;;;;;;;0,2198531538;2,2703148541;0,4543179434;1,1598654224;0,0066169003;0,4296252607;0.392761368607239;1,0273913933;2,2528003405;0,0507827504;0,5244083634;0,0507772656;0,5243517249
2020-06-03;0;00. Nacional;19458310;113628;405;4537;15546;1475;1275;4942;22618;81427;0,0112208259;0,7166103425;0,3178952785;0,290895159;0,0009059235;1,1473106865;0,0064808436;628318;SE23;2020-05-31;2020-06-06;;;;;Cuarentena Activa;7832331;2020-05-22;2021-12-31;-63;27;-63;-64;-47;;4465;2080;93;;;;;;;;;0,2062604369;2,1299495856;0,608899215;1,1473106864;0,0064808436;0,0892585525;0.0428942090057597;1,30678721;2,1086185868;0,0464463096;0,4796280823;0,0464051794;0,4792033519
2020-06-04;0;00. Nacional;19458310;118292;492;4172;18458;1496;1356;4664;22618;81427;0,011463159;0,6883559328;0,252681764;0,2942976293;0,0009166101;1,1175752129;0,0063118692;646458;SE23;2020-05-31;2020-06-06;;;;;Cuarentena Activa;7832331;2020-05-22;2021-12-31;-62;28;-62;-63;-47;;8231;2325;136;;;;;;;;;0,1969435721;2,0337389279;0,5519899909;1,1175752129;0,0063118692;0,085632113;0.0436864153201676;1,239320452;2,0123766069;0,044630384;0,4608759161;0,0445939187;0,4604993577
2020-06-05;0;00. Nacional;19458310;122499;417;3790;21780;1521;1448;4207;21649;99402;0,0118205047;0,8114515221;0,1931588613;0,2972169491;0,000921252;1,1102905049;0,0062201393;668556;SE23;2020-05-31;2020-06-06;;;;;Cuarentena Activa;7832331;2020-05-22;2021-12-31;-62;30;-61;-63;-45;;11631;2462;129;;;;;;;;;0,1904101274;1,9662712734;0,4808039249;1,1102905049;0,0062201393;0,0686033231;0.0322845162817435;1,1890868576;1,9446527483;0,0400220582;0,4132880142;0,0400104082;0,4131677099
2020-06-06;0;00. Nacional;19458310;127745;358;4888;18954;1524;1541;5246;21649;99402;0,0120630944;0,7781283025;0,2767753508;0,2996467794;0,000919996;1,1240744775;0,0061983537;687510;SE23;2020-05-31;2020-06-06;;;;;Cuarentena Activa;7821282;2020-05-22;2021-12-31;-69;24;-63;-60;-33;;11786;2719;130;;;;;;;;;0,1855448231;1,9160296809;0,5749266116;1,1240744775;0,0061983537;0,0809068675;0.0371594870162205;1,2930803848;1,8941821395;0,0406937313;0,4202240501;0,0406858413;0,4201425734
2020-06-07;0;00. Nacional;19458310;134150;645;5760;21265;1558;2190;6405;21649;99402;0,0163250093;0,7409765188;0,3011991535;0,3015839378;0,0009132938;1,1585503451;0,0062407728;708773;SE24;2020-06-07;2020-06-13;;;;;Cuarentena Activa;7821282;2020-05-22;2021-12-31;-72;22;-68;-63;-31;;11812;2767;130;;;;;;;;;0,1821010145;1,8804671714;0,668430861;1,158550345;0,0062407728;0,0858310882;0.0346706329014834;1,4286076269;1,8580870558;0,0398118652;0,4111174545;0,0398072695;0,411069997
2020-06-08;0;00. Nacional;19458310;138846;459;4237;20040;1581;2264;4696;24329;112253;0,0163058352;0,8084712559;0,2343313373;0,3030279364;0,0009018468;1,1156253847;0,006078281;728815;SE24;2020-06-07;2020-06-13;;;;;Cuarentena Activa;7821282;2020-05-22;2021-12-31;-63;26;-61;-65;-46;;11812;2876;130;;;;;;;;;0,1792792197;1,8513278915;0,4735030177;1,1156253847;0,006078281;0,0711109279;0.0352217666790906;1,1728404655;1,8283246943;0,0428427744;0,442416156;0,0428258005;0,4422408741
2020-06-09;0;00. Nacional;19458310;142759;326;3587;17777;1577;2283;3913;24329;112253;0,0159919865;0,7863111958;0,2201158801;0,3039809117;0,0008865684;1,1112853238;0,006020243;746592;SE24;2020-06-07;2020-06-13;;;;;Cuarentena Activa;7918043;2020-06-09;2021-12-31;-62;26;-62;-64;-46;;11812;3311;130;;;;;;;;;0,1767886727;1,8256092432;0,3837376278;1,1112853238;0,006020243;0,0659958394;0.0369618138081039;1,058110254;1,8020484679;0,0426564596;0,440492175;0,0426381454;0,4403030536
2020-06-10;0;00. Nacional;19458310;148496;511;5226;14477;1590;2475;5737;24329;112253;0,0166671156;0,7559328197;0,3962837604;0,3044475328;0,0008685457;1,1188751934;0,0059918633;761067;SE24;2020-06-07;2020-06-13;;;;;Cuarentena Activa;7918043;2020-06-09;2021-12-31;-62;27;-62;-64;-46;;11960;3360;129;;;;;;;;;0,1747969873;1,8050420925;0,5408765219;1,1188751934;0,0059918633;0,073752028;0.0325793820354584;1,2718281503;1,7809093366;0,037775614;0,3900900952;0,0377351536;0,3896722799
2020-06-11;0;00. Nacional;19458310;154092;507;5089;19976;1618;2648;5596;24329;112253;0,0171845391;0,7284803883;0,2801361634;0,3044348888;0,000848996;1,1303164286;0,0059738245;781043;SE24;2020-06-07;2020-06-13;;;;;Cuarentena Activa;7918043;2020-06-09;2021-12-31;-65;28;-64;-64;-47;;12310;3926;131;;;;;;;;;0,1731555882;1,7880921756;0,5084235392;1,1303164286;0,0059738245;0,0709745249;0.0323039004417627;1,2297732147;1,7632487328;0,0344581672;0,3558324615;0,0344464799;0,3557117727
2020-06-12;0;00. Nacional;19458310;160846;537;6217;18733;1647;2870;6754;26616;131360;0,0178431543;0,816681795;0,3605402231;0,3039523594;0,0008292128;1,1919931542;0,0060869874;799776;SE24;2020-06-07;2020-06-13;;;;;Cuarentena Activa;9122098;2020-06-12;2021-12-31;-65;31;-64;-66;-47;;12310;3926;131;;;;;;;;;0,1718366631;1,7744722878;0,5878666551;1,1919931542;0,0060869874;0,0782905869;0.0333307374815046;1,3328247955;1,7488857332;0,0353511425;0,3650537764;0,035338204;0,364920166
2020-06-13;0;00. Nacional;19458310;167355;540;5969;20223;1656;3101;6509;26616;131360;0,0185294733;0,7849182875;0,3218612471;0,3030114687;0,0008104973;1,2123871105;0,0060916285;819999;SE24;2020-06-07;2020-06-13;;;;;Cuarentena Activa;9122098;2020-06-12;2021-12-31;-69;25;-64;-62;-33;;12264;4326;131;;;;;;;;;0,1706702445;1,7624272598;0,5445071853;1,2123871104;0,0060916285;0,0800226062;0.0383534561008667;1,254999414;1,735957116;0,040567361;0,4189190865;0,0405643018;0,4188874953
2020-06-14;0;00. Nacional;19458310;174293;570;6368;20151;1715;3323;6938;26616;131360;0,0190655964;0,753673412;0,344300531;0,3016257268;0,0007940732;1,2081164829;0,0060297386;840150;SE25;2020-06-14;2020-06-20;;;;;Cuarentena Activa;9122098;2020-06-12;2021-12-31;-72;22;-69;-65;-30;;12121;4267;131;;;;;;;;;0,1696207987;1,7515901514;0,5572914575;1,2081164829;0,0060297386;0,0823628964;0.0396163843327059;1,2666150157;1,7241618317;0,040660918;0,4198852036;0,0406578844;0,4198538763
2020-06-15;0;00. Nacional;19458310;179436;483;4660;18808;1723;3362;5143;27282;148792;0,0187364854;0,8292204463;0,2734474692;0,2998104596;0,0007809899;1,1971495631;0,0059420122;858958;SE25;2020-06-14;2020-06-20;;;;;Cuarentena Activa;9122098;2020-06-12;2021-12-31;-65;27;-63;-65;-47;;12020;4335;131;;;;;;;;;0,1686712726;1,7417848647;0,4012684188;1,1971495631;0,0059420122;0,0599028953;0.0294159834302009;1,0926083119;1,7133149222;0,0419183403;0,4328699816;0,0419173846;0,432860113
2020-06-16;0;00. Nacional;19458310;184449;515;4498;14575;1727;3383;5013;27282;148792;0,0183411133;0,8066836903;0,3439451115;0,2975826311;0,0007720235;1,2009762576;0,0058818408;873533;SE25;2020-06-14;2020-06-20;;;;;Cuarentena Activa;9122098;2020-06-12;2021-12-31;-64;27;-62;-63;-47;;12043;4661;131;;;;;;;;;0,1676403665;1,7311392068;0,3804954215;1,2009762576;0,0058818408;0,0707107974;0.0415802848926637;1,0555442903;1,7019328394;0,0371439485;0,3835671978;0,0371297801;0,3834208871
