fch_confirmado;txt_regionregistro;txt_nombreregion;id_region;txt_comuna;id_comuna;cant_poblacionregion;cant_poblacioncomuna;cant_casosconfirmados;cant_casosactivos;cant_defunciones;cant_fallecidos;porc_rcori;porc_dercori;cant_casosrecuperados;txt_cuarentenaactiva;txt_alcancecuarentena;num_cluster;num_mediacasosactivos;num_mediacasosconfirmados;num_mediarinstantaneocori;num_mediatasapositividad
2020-09-18;Los Lagos;14. Región de Los Lagos;10;San Juan de la Costa;10306;891440;7639;80;7;;3;1,0825494349;0,3827390232;70;Sin Cuarentena;Comuna Sin Cuarentena;;5,0;76,5;0,9200427045;1001,4399790549
2020-09-18;Los Lagos;14. Región de Los Lagos;10;San Pablo;10307;891440;10553;41;6;;2;3,3260983818;1,2571470221;33;Sin Cuarentena;Comuna Sin Cuarentena;;5,0;40,0;2,7105901516;379,0391357908
2020-09-18;Los Lagos;14. Región de Los Lagos;10;Chaiten;10401;891440;5020;15;0;;0;4,7285695587;4,7285695587;15;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;15,0;4,4898210363;298,8047808765
2020-09-18;Los Lagos;14. Región de Los Lagos;10;Futaleufu;10402;891440;2806;1;0;;0;0,9153120047;0,9153120047;1;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;1,5;1,5696649251;53,4568781183
2020-09-18;Los Lagos;14. Región de Los Lagos;10;Hualaihue;10403;891440;9525;52;18;;1;2,3346140978;0,4977413981;33;Sin Cuarentena;Comuna Sin Cuarentena;;16,0;48,5;3,0029811226;509,186351706
2020-09-18;Los Lagos;14. Región de Los Lagos;10;Palena;10404;891440;1827;0;0;;0;4,9064445012;4,9064445012;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;4,8150224695;0,0
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Coyhaique;11101;107297;61210;134;50;;0;2,7425287623;0,3401688271;84;Sin Cuarentena;Comuna Sin Cuarentena;3;43,0;116,0;2,3657628132;189,5115177259
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Lago Verde;11102;107297;920;0;0;;0;0,0;0,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;0,0;0,0
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Aysen;11201;107297;25002;65;2;;0;0,9854793847;0,568966788;63;Sin Cuarentena;Comuna Sin Cuarentena;;3,0;65,0;1,6557421876;259,9792016639
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Cisnes;11202;107297;5828;0;0;;0;5,0;5,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;5,0;0,0
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Guaitecas;11203;107297;1599;1;0;;0;4,9968966869;4,9968966869;1;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;1,0;4,9935598523;62,5390869293
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Cochrane;11301;107297;3685;0;0;;0;0,0;0,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;0,0;0,0
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;OHiggins;11302;107297;661;1;0;;0;2,2240178455;1,5726181;1;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;1,0;3,2733630606;151,2859304085
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Tortel;11303;107297;572;0;0;;0;5,0;5,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;5,0;0,0
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Chile Chico;11401;107297;5121;1;0;;0;5,0;5,0;1;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;1,0;5,0;19,5274360476
2020-09-18;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Rio Ibanez;11402;107297;2699;0;0;;0;5,0;5,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;5,0;0,0
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Punta Arenas;12101;178362;141984;5770;1154;2;62;1,0257284822;0,0279167933;4554;Sin Cuarentena;Comuna Sin Cuarentena;2;1227,5;5513,5;1,0716589218;3883,1840207347
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Laguna Blanca;12102;178362;264;0;0;;0;5,0;5,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;5,0;0,0
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Rio Verde;12103;178362;211;1;1;;0;10,0;7,0710678119;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,5;0,5;7,5;236,9668246446
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;San Gregorio;12104;178362;681;2;0;;0;5,0;5,0;2;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;2,0;5,0;293,6857562408
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Cabo de Hornos;12201;178362;1983;32;0;;0;0,8452520041;0,3780081879;32;Sin Cuarentena;Comuna Sin Cuarentena;;2,0;32,0;0,9085631684;1613,7165910237
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Antartica;12202;178362;137;0;0;;0;0,0;0,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;0,0;0,0
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Porvenir;12301;178362;7323;158;55;;0;2,0243205768;0,233748406;103;Sin Cuarentena;Comuna Sin Cuarentena;;53,5;146,5;2,0248315934;2000,546224225
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Primavera;12302;178362;694;13;4;;0;1,3063268068;0,5333056857;9;Sin Cuarentena;Comuna Sin Cuarentena;;5,0;13,0;1,7883729267;1873,1988472622
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Timaukel;12303;178362;282;0;0;;0;5,0;5,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;5,0;0,0
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Natales;12401;178362;23782;371;201;;0;2,332543331;0,1499415642;170;Sin Cuarentena;Comuna Sin Cuarentena;;182,5;324,0;2,8288427175;1362,3749053906
2020-09-18;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Torres del Paine;12402;178362;1021;0;0;;0;4,9999999143;4,9999999143;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;4,9999998185;0,0
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Santiago;13101;8125072;503147;15880;206;12;292;0,9168773746;0,0550898223;15382;Sin Cuarentena;Comuna Sin Cuarentena;2;219,0;15835,5;0,9135147606;3147,2909507559
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Cerrillos;13102;8125072;88956;3331;61;1;96;1,3127020254;0,1376085628;3174;Sin Cuarentena;Comuna Sin Cuarentena;2;60,5;3310,0;1,1605234557;3720,9406897792
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Cerro Navia;13103;8125072;142465;7218;119;4;279;1,0240823778;0,0780855493;6820;Sin Cuarentena;Comuna Sin Cuarentena;1;117,5;7194,0;1,0256363361;5049,6613203243
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Conchali;13104;8125072;139195;6696;120;1;256;1,0611155313;0,0903281526;6320;Sin Cuarentena;Comuna Sin Cuarentena;1;123,0;6682,5;1,1165070252;4800,8189949352
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;El Bosque;13105;8125072;172000;6973;98;3;243;0,8523191176;0,0765405163;6632;Sin Cuarentena;Comuna Sin Cuarentena;1;103,0;6950,0;0,7921845573;4040,6976744186
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Estacion Central;13106;8125072;206792;6639;62;;157;0,8009451322;0,0835043025;6420;Sin Cuarentena;Comuna Sin Cuarentena;1;65,0;6619,5;0,7244270734;3201,0425935239
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Huechuraba;13107;8125072;112528;4174;60;;150;0,8731482902;0,101501427;3964;Sin Cuarentena;Comuna Sin Cuarentena;1;67,0;4163,5;0,9629958767;3699,9680079625
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Independencia;13108;8125072;142065;6941;83;3;273;0,7846582232;0,0792624501;6585;Sin Cuarentena;Comuna Sin Cuarentena;1;93,0;6926,5;0,7529113331;4875,5851194876
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;La Cisterna;13109;8125072;100434;3538;47;;134;0,6256830943;0,0782103868;3357;Sin Cuarentena;Comuna Sin Cuarentena;1;60,5;3534,0;0,7304591057;3518,7287173666
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;La Florida;13110;8125072;402433;14766;277;10;533;0,9108076045;0,0502909369;13956;Sin Cuarentena;Comuna Sin Cuarentena;2;284,0;14709,5;0,9264284828;3655,1425951649
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;La Granja;13111;8125072;122557;7379;71;5;213;1,0124230445;0,1038724127;7095;Sin Cuarentena;Comuna Sin Cuarentena;1;72,5;7356,5;0,9271679242;6002,5131163459
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;La Pintana;13112;8125072;189335;11260;121;1;334;0,4516473911;0,0354847703;10805;Sin Cuarentena;Comuna Sin Cuarentena;1;143,5;11239,0;0,5453010009;5936,0392954287
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;La Reina;13113;8125072;100252;2454;41;;94;1,0160494918;0,1482060505;2319;Sin Cuarentena;Comuna Sin Cuarentena;2;39,0;2444,5;0,9208969127;2438,3553445318
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Las Condes;13114;8125072;330759;6441;168;2;329;1,3093918367;0,0957522143;5944;Sin Cuarentena;Comuna Sin Cuarentena;3;158,0;6403,0;1,2340524006;1935,8505739829
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Lo Barnechea;13115;8125072;124076;3646;44;1;81;0,6723078066;0,0923485795;3521;Sin Cuarentena;Comuna Sin Cuarentena;1;56,5;3638,0;0,7364038526;2932,0738901963
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Lo Espejo;13116;8125072;103865;4665;84;1;208;0,9235626961;0,0905627733;4373;Sin Cuarentena;Comuna Sin Cuarentena;1;88,0;4650,0;0,9461058128;4476,9652914841
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Lo Prado;13117;8125072;104403;5406;82;;158;0,7413156121;0,0700477412;5166;Sin Cuarentena;Comuna Sin Cuarentena;1;97,0;5393,0;0,8306844151;5165,5603766175
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Macul;13118;8125072;134635;5357;73;2;174;0,8243637323;0,0850266268;5110;Sin Cuarentena;Comuna Sin Cuarentena;1;73,5;5335,5;0,7393575283;3962,9368292049
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Maipu;13119;8125072;578605;16125;338;6;464;1,1408558278;0,0521270333;15323;Sin Cuarentena;Comuna Sin Cuarentena;2;337,5;16040,5;1,1132331711;2772,2712385825
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Nunoa;13120;8125072;250192;6004;117;3;281;0,9439678485;0,0758213222;5606;Sin Cuarentena;Comuna Sin Cuarentena;1;121,5;5980,5;1,0151498235;2390,3642002942
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Pedro Aguirre Cerda;13121;8125072;107803;4635;51;2;228;0,7520804214;0,0918812472;4356;Sin Cuarentena;Comuna Sin Cuarentena;1;62,5;4629,5;0,8352835738;4294,40739126
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Penalolen;13122;8125072;266798;12411;120;2;335;0,8247891012;0,0709865434;11956;Sin Cuarentena;Comuna Sin Cuarentena;1;136,5;12389,5;0,7714162834;4643,7754405955
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Providencia;13123;8125072;157749;3479;54;8;171;0,9882530729;0,1286595913;3254;Sin Cuarentena;Comuna Sin Cuarentena;2;53,5;3466,5;0,9610671236;2197,4782724455
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Pudahuel;13124;8125072;253139;10705;144;4;258;0,7870492796;0,0555141759;10303;Sin Cuarentena;Comuna Sin Cuarentena;2;157,5;10672,5;0,7458905871;4216,0631115711
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Quilicura;13125;8125072;254694;9745;98;1;173;0,6349006826;0,0613781657;9474;Sin Cuarentena;Comuna Sin Cuarentena;1;112,0;9727,0;0,6507437842;3819,0927151798
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Quinta Normal;13126;8125072;136368;6583;82;;192;0,8491732976;0,0805999625;6309;Sin Cuarentena;Comuna Sin Cuarentena;1;100,5;6560,5;0,8192356547;4810,879385193
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Recoleta;13127;8125072;190075;9022;91;1;331;0,7794670923;0,0736527172;8600;Sin Cuarentena;Comuna Sin Cuarentena;1;108,0;8999,0;0,7633451237;4734,4469288439
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Renca;13128;8125072;160847;9648;204;;265;0,8846373883;0,0557269174;9179;Sin Cuarentena;Comuna Sin Cuarentena;2;219,0;9598,0;0,8767626214;5967,1613396582
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;San Joaquin;13129;8125072;103485;5375;56;3;174;0,6783145085;0,0788524599;5145;Sin Cuarentena;Comuna Sin Cuarentena;1;61,5;5360,0;0,6462360572;5179,4946127458
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;San Miguel;13130;8125072;133059;5666;83;6;168;1,0376811696;0,09939183;5415;Sin Cuarentena;Comuna Sin Cuarentena;1;90,5;5650,0;0,9965304027;4246,2366318701
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;San Ramon;13131;8125072;86510;4737;47;5;178;0,8777174218;0,118351393;4512;Sin Cuarentena;Comuna Sin Cuarentena;1;46,5;4727,5;0,9158823645;5464,6861634493
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Vitacura;13132;8125072;96774;1677;34;1;64;1,364895423;0,2057657271;1579;Sin Cuarentena;Comuna Sin Cuarentena;2;30,0;1669,5;1,2119147862;1725,1534503069
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Puente Alto;13201;8125072;645909;25498;490;9;652;0,8719087025;0,0348484805;24356;Sin Cuarentena;Comuna Sin Cuarentena;2;539,5;25397,5;0,8898246;3932,0554443428
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Pirque;13202;8125072;30433;1197;19;1;31;1,041216528;0,2082433056;1147;Sin Cuarentena;Comuna Sin Cuarentena;;25,0;1196,0;1,4132326849;3929,944468176
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;San Jose de Maipo;13203;8125072;18644;726;20;;22;1,3397936147;0,292366936;684;Sin Cuarentena;Comuna Sin Cuarentena;;17,0;722,0;1,4803040382;3872,5595365801
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Colina;13301;8125072;180353;5017;95;;127;0,8494166655;0,0799063983;4795;Sin Cuarentena;Comuna Sin Cuarentena;1;109,0;5002,5;0,907093156;2773,7270796715
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Lampa;13302;8125072;126898;3858;52;;59;0,7279359149;0,0870049831;3747;Sin Cuarentena;Comuna Sin Cuarentena;1;65,0;3851,5;0,8749257661;3035,1148166244
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Tiltil;13303;8125072;21477;617;3;;14;0,1020638134;0,1020638134;600;Sin Cuarentena;Comuna Sin Cuarentena;;3,5;617,0;0,2436070654;2872,8407133212
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;San Bernardo;13401;8125072;334836;12018;170;7;363;0,9606903785;0,0670975265;11485;Sin Cuarentena;Comuna Sin Cuarentena;2;174,5;11991,5;0,934838794;3581,3054749191
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Buin;13402;8125072;109641;2837;76;;91;0,7664065867;0,0774187564;2670;Sin Cuarentena;Comuna Sin Cuarentena;1;90,0;2824,5;0,8207637923;2576,1348400689
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Calera de Tango;13403;8125072;28525;651;5;;11;0,3196795221;0,113023779;635;Sin Cuarentena;Comuna Sin Cuarentena;;12,0;650,5;0,4776780974;2280,4557405784
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Paine;13404;8125072;82766;2274;89;;54;1,068560552;0,091293289;2131;Sin Cuarentena;Comuna Sin Cuarentena;2;92,5;2252,5;1,0566050371;2721,5281637387
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Melipilla;13501;8125072;141612;4409;163;;127;1,1964246765;0,0769090911;4119;Sin Cuarentena;Comuna Sin Cuarentena;2;177,0;4383,0;1,4516495554;3095,0766884162
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Alhue;13502;8125072;7405;347;23;;5;0,5740591258;0,1252699713;319;Sin Cuarentena;Comuna Sin Cuarentena;;28,5;344,0;0,8093726079;4645,509790682
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Curacavi;13503;8125072;36430;1070;38;2;23;0,9733175117;0,148429529;1009;Sin Cuarentena;Comuna Sin Cuarentena;2;37,5;1059,5;0,8141998089;2908,3173208894
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Maria Pinto;13504;8125072;14926;423;8;;7;2,5172337535;0,6727590191;408;Sin Cuarentena;Comuna Sin Cuarentena;;7,0;419,5;1,7666967735;2810,5319576578
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;San Pedro;13505;8125072;11953;256;0;;4;0,6570444805;0,3793448077;252;Sin Cuarentena;Comuna Sin Cuarentena;;1,5;256,0;0,9112619976;2141,7217434954
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Talagante;13601;8125072;81838;1883;19;1;69;1,074975342;0,1620586304;1795;Sin Cuarentena;Comuna Sin Cuarentena;2;27,5;1880,0;1,1917734733;2297,2213397199
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;El Monte;13602;8125072;40014;1320;26;1;44;1,7377686543;0,2782656863;1250;Sin Cuarentena;Comuna Sin Cuarentena;2;21,5;1309,0;1,3738880483;3271,355025741
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Isla de Maipo;13603;8125072;40171;1282;17;;24;0,5595184483;0,1119036897;1241;Sin Cuarentena;Comuna Sin Cuarentena;1;20,5;1275,5;0,4400246792;3175,1761220781
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Padre Hurtado;13604;8125072;74188;2329;31;2;65;1,0936406952;0,1595238907;2233;Sin Cuarentena;Comuna Sin Cuarentena;2;35,0;2322,5;1,1284071895;3130,5601984148
2020-09-18;Metropolitana;07. Región Metropolitana de Santiago;13;Penaflor;13605;8125072;101058;3180;50;2;140;0,8329668681;0,1123172296;2990;Sin Cuarentena;Comuna Sin Cuarentena;1;48,0;3171,0;0,731871633;3137,8020542659
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Valdivia;14101;405835;176774;698;92;;7;1,4222001163;0,1466887416;599;Sin Cuarentena;Comuna Sin Cuarentena;3;92,5;689,0;1,6745615303;389,7632004707
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Corral;14102;405835;5447;26;0;;0;4,9999994338;4,9999994338;26;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;26,0;4,9999988015;477,3269689737
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Lanco;14103;405835;17652;100;37;;0;1,6521789464;0,2549367462;63;Sin Cuarentena;Comuna Sin Cuarentena;;35,0;94,0;1,8557155958;532,5175617494
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Los Lagos;14104;405835;20518;71;2;;1;0,860864596;0,430432298;68;Sin Cuarentena;Comuna Sin Cuarentena;;4,5;71,0;1,2304746418;346,0376254996
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Mafil;14105;405835;7389;63;21;;0;2,0148132426;0,3807639127;42;Sin Cuarentena;Comuna Sin Cuarentena;;22,0;61,5;3,305702649;832,3183110028
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Mariquina;14106;405835;23250;64;5;;0;0,6714436534;0,2238145511;59;Sin Cuarentena;Comuna Sin Cuarentena;;10,5;65,0;0,8179064041;279,5698924731
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Paillaco;14107;405835;20798;50;7;;1;1,693132963;0,5986128998;42;Sin Cuarentena;Comuna Sin Cuarentena;;6,5;48,5;1,8943426756;233,1954995673
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Panguipulli;14108;405835;35991;165;56;;1;1,6500527231;0,2095569054;108;Sin Cuarentena;Comuna Sin Cuarentena;3;52,5;153,5;1,5526939737;426,4955127671
2020-09-18;Los Ríos;13. Región de Los Ríos;14;La Union;14201;405835;39538;128;13;;3;1,3161684821;0,3650394576;112;Sin Cuarentena;Comuna Sin Cuarentena;2;14,0;126,5;1,6573452653;319,9453690121
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Futrono;14202;405835;15261;66;4;;0;4,2890480254;1,9181205887;62;Sin Cuarentena;Comuna Sin Cuarentena;;3,0;65,0;5,30657359;425,9222855645
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Lago Ranco;14203;405835;10292;17;9;;0;4,3428957899;1,3733442337;8;Sin Cuarentena;Comuna Sin Cuarentena;;8,5;16,5;24,2504473212;160,3186941314
2020-09-18;Los Ríos;13. Región de Los Ríos;14;Rio Bueno;14204;405835;32925;113;15;;0;0,8920767365;0,186010858;98;Sin Cuarentena;Comuna Sin Cuarentena;;20,0;111,0;1,1818528772;337,1298405467
2020-09-18;Arica;01. Región de Arica y Parinacota;15;Arica;15101;252110;247552;7819;390;;137;0,896045361;0,0410701718;7292;Sin Cuarentena;Comuna Sin Cuarentena;2;429,0;7732,5;0,8665923766;3123,586155636
2020-09-18;Arica;01. Región de Arica y Parinacota;15;Camarones;15102;252110;1233;26;0;;1;1,7708170048;1,7708170048;25;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;26,0;1,3299228186;2108,6780210868
2020-09-18;Arica;01. Región de Arica y Parinacota;15;Putre;15201;252110;2515;62;4;;0;0,848291485;0,3463135486;58;Sin Cuarentena;Comuna Sin Cuarentena;;5,5;61,0;0,9538252704;2425,4473161034
2020-09-18;Arica;01. Región de Arica y Parinacota;15;General Lagos;15202;252110;810;64;1;;1;1,1571408389;0,818222134;62;Sin Cuarentena;Comuna Sin Cuarentena;;1,5;64,0;1,319705555;7901,2345679012
2020-09-18;Ñuble;10. Región del Ñuble;16;Chillan;16101;511551;198624;3336;407;3;33;1,0336008291;0,0460402402;2896;Sin Cuarentena;Comuna Sin Cuarentena;2;432,5;3243,5;1,0044530528;1632,9849363622
2020-09-18;Ñuble;10. Región del Ñuble;16;Bulnes;16102;511551;22607;692;58;;11;1,0164552332;0,1232633027;623;Sin Cuarentena;Comuna Sin Cuarentena;;64,5;680,5;0,9716452386;3010,1296058743
2020-09-18;Ñuble;10. Región del Ñuble;16;Chillan Viejo;16103;511551;33827;491;50;2;2;0,8643772902;0,1288537586;439;Sin Cuarentena;Comuna Sin Cuarentena;;49,0;485,5;0,7194490747;1435,2440358294
2020-09-18;Ñuble;10. Región del Ñuble;16;El Carmen;16104;511551;12334;172;27;;3;0,6225190018;0,1509830352;142;Sin Cuarentena;Comuna Sin Cuarentena;;28,0;170,0;0,7810881876;1378,3038754662
2020-09-18;Ñuble;10. Región del Ñuble;16;Pemuco;16105;511551;8639;144;16;;3;2,0264974037;0,442217988;125;Sin Cuarentena;Comuna Sin Cuarentena;;13,5;139,0;1,5252820756;1608,9825211251
2020-09-18;Ñuble;10. Región del Ñuble;16;Pinto;16106;511551;11880;109;22;;0;2,0165587325;0,4299317664;87;Sin Cuarentena;Comuna Sin Cuarentena;;18,5;105,0;2,1495171726;883,8383838384
2020-09-18;Ñuble;10. Región del Ñuble;16;Quillon;16107;511551;18777;343;70;;5;1,0371287394;0,1350226611;268;Sin Cuarentena;Comuna Sin Cuarentena;;68,0;331,0;0,9851143043;1762,7949086649
2020-09-18;Ñuble;10. Región del Ñuble;16;San Ignacio;16108;511551;16624;210;16;;7;2,1157508161;0,4853865262;187;Sin Cuarentena;Comuna Sin Cuarentena;;17,0;209,5;2,4215429619;1260,2261790183
2020-09-18;Ñuble;10. Región del Ñuble;16;Yungay;16109;511551;18596;179;21;;2;2,6575908847;0,5942553875;156;Sin Cuarentena;Comuna Sin Cuarentena;;15,5;172,0;1,9477864051;924,930092493
2020-09-18;Ñuble;10. Región del Ñuble;16;Quirihue;16201;511551;12192;142;6;1;2;1,0165152839;0,3214503574;134;Sin Cuarentena;Comuna Sin Cuarentena;;6,0;140,5;0,8368360394;1152,3950131234
2020-09-18;Ñuble;10. Región del Ñuble;16;Cobquecura;16202;511551;5275;28;3;;0;0,8053679026;0,4026839513;25;Sin Cuarentena;Comuna Sin Cuarentena;;4,5;27,0;1,3182407504;511,8483412322
2020-09-18;Ñuble;10. Región del Ñuble;16;Coelemu;16203;511551;16845;136;33;;4;1,8778420255;0,3087153273;99;Sin Cuarentena;Comuna Sin Cuarentena;;34,0;134,5;2,573297369;798,4565152864
2020-09-18;Ñuble;10. Región del Ñuble;16;Ninhue;16204;511551;5414;64;3;;3;1,3767749603;0,5203720223;58;Sin Cuarentena;Comuna Sin Cuarentena;;5,5;63,5;2,2483827751;1172,8851126709
2020-09-18;Ñuble;10. Región del Ñuble;16;Portezuelo;16205;511551;4940;38;6;;1;1,245985447;0,4709382328;31;Sin Cuarentena;Comuna Sin Cuarentena;;6,0;37,5;1,1042015467;759,1093117409
2020-09-18;Ñuble;10. Región del Ñuble;16;Ranquil;16206;511551;6261;65;6;;0;1,241659937;0,4138866457;59;Sin Cuarentena;Comuna Sin Cuarentena;;6,0;64,5;1,3911518107;1030,1868711069
2020-09-18;Ñuble;10. Región del Ñuble;16;Treguaco;16207;511551;5696;66;8;;1;0,4123733486;0,1304039028;57;Sin Cuarentena;Comuna Sin Cuarentena;;15,5;64,5;0,5580800837;1132,3735955056
2020-09-18;Ñuble;10. Región del Ñuble;16;San Carlos;16301;511551;56252;682;54;1;8;0,8195299141;0,119540724;620;Sin Cuarentena;Comuna Sin Cuarentena;2;57,0;677,5;0,8799247424;1204,4016212757
2020-09-18;Ñuble;10. Región del Ñuble;16;Coihueco;16302;511551;28375;375;70;;6;1,8342458282;0,2063687789;299;Sin Cuarentena;Comuna Sin Cuarentena;;63,5;360,5;1,7976534372;1270,4845814978
2020-09-18;Ñuble;10. Región del Ñuble;16;Niquen;16303;511551;11567;159;8;;5;1,2030461133;0,3472894987;146;Sin Cuarentena;Comuna Sin Cuarentena;;8,0;156,5;0,9430548311;1352,9869456212
2020-09-18;Ñuble;10. Región del Ñuble;16;San Fabian;16304;511551;4654;25;5;;0;1,152623004;0,5154686779;20;Sin Cuarentena;Comuna Sin Cuarentena;;5,5;24,5;1,3561742779;526,4288783842
2020-09-18;Ñuble;10. Región del Ñuble;16;San Nicolas;16305;511551;12172;184;20;;5;1,6054521787;0,3148550764;159;Sin Cuarentena;Comuna Sin Cuarentena;;20,5;182,5;1,687980407;1499,3427538613
2020-09-21;Tarapacá;02. Región de Tarapacá;1;Iquique;1101;382773;223463;6600;205;13;133;0,8592399849;0,0524864358;6262;Sin Cuarentena;Comuna Sin Cuarentena;2;242,5;6578,5;1,0090719362;2943,887802455
